customer_ID,gender,senior_citizen,partner,dependents,tenure,contract,payment_method,paperless_billing,monthly_charges,total_charges,"Internet Type","Online Security","Online Backup","Premium Tech Support","Streaming TV","Streaming Movies","Churn Category","Churn Reason","Satisfaction Score","Churn Score",CLTV,churn
2309-OSFEU,Male,No,No,No,10,Month-to-month,"Mailed check",Yes,33.9,298.45,DSL,No,No,No,No,Yes,Attitude,"Attitude of support person",1,84,2529,Yes
2207-QPJED,Female,Yes,Yes,No,37,Month-to-month,"Electronic check",No,90,3371.75,"Fiber Optic",No,No,Yes,Yes,No,,,4,62,4048,No
1891-FZYSA,Male,Yes,Yes,No,69,Month-to-month,"Electronic check",Yes,89.95,6143.15,"Fiber Optic",No,Yes,No,Yes,No,Competitor,"Competitor had better devices",1,82,6363,Yes
7613-LLQFO,Male,No,No,No,12,Month-to-month,"Electronic check",Yes,84.45,1059.55,"Fiber Optic",No,No,No,Yes,No,Dissatisfaction,"Limited range of services",2,91,3330,Yes
2640-PMGFL,Male,No,No,Yes,27,Month-to-month,"Electronic check",Yes,79.5,2180.55,"Fiber Optic",No,No,Yes,No,No,Price,"Lack of affordable download/upload speed",1,91,2518,Yes
3801-HMYNL,Male,No,Yes,Yes,1,Month-to-month,"Mailed check",No,89.15,89.15,"Fiber Optic",No,No,No,Yes,Yes,Competitor,"Competitor had better devices",1,68,3123,Yes
0516-QREYC,Female,Yes,No,No,24,Month-to-month,"Mailed check",Yes,20.3,459.95,None,No,No,No,No,No,,,5,71,3740,No
9685-WKZGT,Male,Yes,No,No,14,Month-to-month,"Electronic check",Yes,74.95,1036.75,"Fiber Optic",No,No,No,No,No,Price,"Extra data charges",3,70,2075,Yes
6022-UGGSO,Female,Yes,No,No,32,Month-to-month,"Electronic check",Yes,74.4,2276.95,"Fiber Optic",No,Yes,No,No,No,Competitor,"Competitor had better devices",1,90,2091,Yes
3865-QBWSJ,Male,Yes,No,Yes,38,Month-to-month,"Mailed check",Yes,80.45,3162.65,"Fiber Optic",Yes,No,No,No,No,,,3,41,2926,No
5857-TYBCJ,Male,Yes,Yes,No,44,Month-to-month,"Electronic check",Yes,89.2,4040.2,"Fiber Optic",No,No,No,Yes,No,,,4,36,2925,No
4484-CGXFK,Female,No,No,No,3,Month-to-month,"Electronic check",Yes,55.3,196.15,DSL,No,No,No,No,Yes,Dissatisfaction,"Product dissatisfaction",1,96,3190,Yes
4176-RELJR,Male,Yes,No,No,67,"Two year","Credit card (automatic)",No,25.1,1672.15,None,No,No,No,No,No,,,3,26,6388,No
6214-EDAKZ,Female,No,Yes,Yes,22,Month-to-month,"Electronic check",No,55.15,1206.05,DSL,No,Yes,Yes,No,No,Dissatisfaction,"Service dissatisfaction",2,79,5115,Yes
6127-ISGTU,Female,No,Yes,No,16,Month-to-month,"Electronic check",Yes,84.95,1378.25,"Fiber Optic",No,No,No,Yes,No,Attitude,"Attitude of support person",3,67,3075,Yes
8740-XLHDR,Male,No,No,No,5,Month-to-month,"Mailed check",Yes,43.25,219,Cable,Yes,Yes,Yes,No,No,Dissatisfaction,"Network reliability",2,67,5824,Yes
1208-DNHLN,Male,No,Yes,Yes,23,"One year","Credit card (automatic)",Yes,48.35,1067.15,DSL,No,No,No,No,No,Other,"Don't know",2,83,4580,Yes
1761-AEZZR,Male,No,No,No,1,Month-to-month,"Electronic check",Yes,79.55,79.55,"Fiber Optic",No,No,No,Yes,No,Other,"Don't know",2,72,5593,Yes
3923-CSIHK,Female,Yes,Yes,No,50,Month-to-month,"Electronic check",Yes,71.05,3444.85,Cable,No,No,No,No,No,Other,"Poor expertise of online support",3,94,5746,Yes
7120-RFMVS,Male,No,No,No,1,Month-to-month,"Electronic check",No,84.5,84.5,"Fiber Optic",No,No,No,Yes,No,Price,"Price too high",2,73,4340,Yes
7924-GJZFI,Female,Yes,Yes,No,25,Month-to-month,"Electronic check",Yes,69.3,1813.1,"Fiber Optic",No,No,No,No,No,,,4,50,4442,No
5897-ZYEKH,Female,Yes,Yes,No,67,"One year","Electronic check",Yes,105.6,7112.15,"Fiber Optic",Yes,Yes,No,Yes,Yes,,,3,45,5768,No
5456-ITGIC,Male,Yes,Yes,No,72,"Two year","Credit card (automatic)",Yes,64.45,4641.1,DSL,Yes,Yes,Yes,Yes,Yes,,,5,68,5295,No
7317-GGVPB,Male,No,Yes,No,71,"Two year","Credit card (automatic)",Yes,108.6,7690.9,"Fiber Optic",No,Yes,Yes,Yes,Yes,Dissatisfaction,"Product dissatisfaction",1,90,4982,Yes
1322-AGOQM,Male,No,No,No,46,Month-to-month,"Bank transfer (automatic)",No,30.3,1380.1,DSL,No,Yes,No,No,No,Dissatisfaction,"Service dissatisfaction",2,95,2243,Yes
3677-IYRBF,Female,Yes,No,No,2,Month-to-month,"Electronic check",Yes,30.4,78.65,DSL,No,No,No,No,No,Attitude,"Attitude of support person",1,90,4002,Yes
5692-FPTAH,Female,No,No,No,1,Month-to-month,"Mailed check",Yes,45.4,45.4,Cable,No,No,No,No,No,Dissatisfaction,"Network reliability",2,67,2168,Yes
1550-LOAHA,Female,No,Yes,No,32,Month-to-month,"Bank transfer (automatic)",No,84.15,2585.95,"Fiber Optic",No,Yes,No,No,Yes,Dissatisfaction,"Limited range of services",2,74,4017,Yes
0268-QKIWO,Female,No,No,No,3,Month-to-month,"Electronic check",No,19.75,58.85,None,No,No,No,No,No,Attitude,"Attitude of support person",3,83,2647,Yes
0876-WDUUZ,Female,No,No,No,5,Month-to-month,"Credit card (automatic)",Yes,85.4,425.9,"Fiber Optic",No,No,Yes,No,Yes,Price,"Long distance charges",2,90,3716,Yes
0617-FHSGK,Male,No,No,Yes,49,Month-to-month,"Credit card (automatic)",No,75.2,3678.3,"Fiber Optic",No,No,No,No,No,Price,"Extra data charges",2,90,5283,Yes
2858-MOFSQ,Female,No,No,Yes,17,"One year","Mailed check",Yes,55.85,937.5,DSL,No,No,No,No,No,Price,"Price too high",2,76,5472,Yes
8118-LSUEL,Male,Yes,No,No,23,Month-to-month,"Electronic check",Yes,106.4,2483.5,"Fiber Optic",No,Yes,No,Yes,Yes,Dissatisfaction,"Product dissatisfaction",1,79,5507,Yes
8070-AAWZP,Male,Yes,Yes,No,24,Month-to-month,"Mailed check",No,34.25,828.2,Cable,No,No,Yes,No,No,,,4,63,2525,No
7005-CCBKV,Male,No,No,No,6,Month-to-month,"Electronic check",Yes,84.4,556.35,"Fiber Optic",No,Yes,No,No,Yes,Dissatisfaction,"Service dissatisfaction",3,77,4539,Yes
4250-FDVOU,Female,No,No,No,6,Month-to-month,"Electronic check",No,56.25,389.1,DSL,Yes,Yes,No,No,No,Attitude,"Attitude of support person",1,95,4110,Yes
5277-ZLOOR,Female,Yes,No,No,2,Month-to-month,"Electronic check",Yes,85.55,187.45,"Fiber Optic",No,No,No,Yes,No,Dissatisfaction,"Network reliability",3,86,5512,Yes
2141-RRYGO,Female,No,No,No,4,Month-to-month,"Bank transfer (automatic)",Yes,68.65,261.25,DSL,No,Yes,No,Yes,Yes,Other,"Poor expertise of online support",3,76,5274,Yes
6376-GAHQE,Male,No,No,No,4,Month-to-month,"Electronic check",No,77.85,299.2,"Fiber Optic",No,No,No,Yes,No,Other,"Don't know",2,65,2140,Yes
5052-PNLOS,Male,No,No,No,3,Month-to-month,"Bank transfer (automatic)",Yes,105.35,323.25,"Fiber Optic",No,Yes,No,Yes,Yes,Other,"Poor expertise of online support",3,65,3662,Yes
6979-ZNSFF,Female,No,No,No,8,Month-to-month,"Electronic check",Yes,87.05,762.1,"Fiber Optic",No,No,No,Yes,No,Price,"Price too high",1,69,2545,Yes
2386-LAHRK,Male,No,No,No,1,Month-to-month,"Mailed check",Yes,53.5,53.5,DSL,No,No,No,Yes,No,Dissatisfaction,"Product dissatisfaction",1,80,5094,Yes
6032-IGALN,Female,No,No,No,1,Month-to-month,"Mailed check",Yes,25.1,25.1,Cable,No,No,No,No,No,Competitor,"Competitor had better devices",1,79,4769,Yes
4248-HCETZ,Male,Yes,Yes,No,30,Month-to-month,"Mailed check",Yes,79.65,2365.15,"Fiber Optic",No,Yes,No,No,No,Attitude,"Attitude of support person",3,73,2174,Yes
0516-WJVXC,Female,No,No,No,5,Month-to-month,"Electronic check",No,54.2,308.25,DSL,Yes,No,Yes,No,No,Dissatisfaction,"Network reliability",1,78,5476,Yes
9174-FKWZE,Female,Yes,No,No,1,Month-to-month,"Electronic check",Yes,19.45,19.45,None,No,No,No,No,No,Dissatisfaction,"Limited range of services",1,78,3848,Yes
6860-YRJZP,Male,Yes,No,No,9,Month-to-month,"Electronic check",Yes,74.05,678.45,"Fiber Optic",No,No,No,No,No,,,5,51,2003,No
8809-RIHDD,Male,No,Yes,Yes,72,"Two year","Electronic check",Yes,103.4,7372.65,"Fiber Optic",No,Yes,No,Yes,Yes,Price,"Lack of affordable download/upload speed",3,83,5055,Yes
4822-NGOCH,Female,No,No,No,13,Month-to-month,"Electronic check",Yes,84.45,1058.6,"Fiber Optic",No,Yes,No,No,No,Price,"Long distance charges",2,74,5801,Yes
9391-DXGGG,Female,Yes,No,No,44,"One year","Credit card (automatic)",No,89.15,3990.75,"Fiber Optic",No,Yes,No,No,Yes,,,4,27,4368,No
9844-FELAJ,Female,Yes,Yes,Yes,70,"One year","Electronic check",Yes,107.9,7475.85,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,3,53,5899,No
5307-DZCVC,Female,Yes,Yes,No,32,Month-to-month,"Credit card (automatic)",Yes,85.95,2628.6,"Fiber Optic",No,No,No,Yes,No,Price,"Extra data charges",3,74,2431,Yes
8679-JOEVF,Female,Yes,No,No,16,Month-to-month,"Electronic check",No,59.4,1023.9,DSL,No,No,Yes,Yes,No,Price,"Price too high",1,87,5556,Yes
8395-ETZKQ,Male,Yes,Yes,Yes,68,"One year","Bank transfer (automatic)",No,19.5,1193.55,None,No,No,No,No,No,,,3,51,5443,No
1432-FPAXX,Female,No,No,No,29,Month-to-month,"Electronic check",Yes,30.6,856.35,DSL,No,Yes,No,No,No,Dissatisfaction,"Product dissatisfaction",2,77,3615,Yes
8336-TAVKX,Female,Yes,Yes,No,72,"Two year","Bank transfer (automatic)",No,78.45,5682.25,DSL,Yes,Yes,Yes,No,Yes,,,3,71,4032,No
4803-AXVYP,Female,Yes,No,No,38,Month-to-month,"Electronic check",Yes,99.55,3734.25,"Fiber Optic",No,No,Yes,Yes,Yes,Dissatisfaction,"Service dissatisfaction",1,91,3474,Yes
3884-HCSWG,Female,No,No,No,17,Month-to-month,"Electronic check",Yes,70,1144.5,"Fiber Optic",No,No,No,No,No,Attitude,"Attitude of support person",1,70,4390,Yes
5077-DXTCG,Female,No,No,No,1,Month-to-month,"Electronic check",Yes,45.3,45.3,Cable,No,No,No,No,No,Competitor,"Competitor had better devices",1,86,2293,Yes
1142-WACZW,Male,No,No,No,2,Month-to-month,"Bank transfer (automatic)",No,29.85,75.6,Cable,No,No,Yes,No,No,Other,"Don't know",2,95,4268,Yes
5649-ANRML,Male,Yes,No,No,2,Month-to-month,"Credit card (automatic)",Yes,95.1,180.25,"Fiber Optic",No,Yes,Yes,No,Yes,Other,"Poor expertise of online support",3,90,4486,Yes
4892-VLANZ,Male,No,No,No,1,Month-to-month,"Mailed check",No,19.8,19.8,None,No,No,No,No,No,Price,"Long distance charges",3,96,5600,Yes
2919-HBCJO,Female,No,No,No,4,Month-to-month,"Bank transfer (automatic)",Yes,76.65,333.6,"Fiber Optic",No,Yes,No,No,No,Other,Moved,1,90,4580,Yes
4236-XPXAV,Female,No,Yes,Yes,5,Month-to-month,"Mailed check",Yes,99.15,465.05,"Fiber Optic",No,Yes,Yes,Yes,Yes,Other,Moved,2,74,2283,Yes
0581-BXBUB,Female,Yes,No,No,4,Month-to-month,"Electronic check",No,72.75,317.75,"Fiber Optic",No,Yes,No,No,No,,,4,50,4503,No
3030-YZADT,Male,No,No,No,9,Month-to-month,"Mailed check",No,44.95,431,DSL,No,No,No,No,No,Competitor,"Competitor had better devices",1,66,5023,Yes
7410-KTVFV,Male,No,Yes,No,18,Month-to-month,"Mailed check",Yes,49.55,878.35,DSL,No,No,No,No,No,Competitor,"Competitor had better devices",1,90,2815,Yes
5150-ITWWB,Male,Yes,No,No,3,Month-to-month,"Electronic check",Yes,94.85,335.75,"Fiber Optic",No,No,No,Yes,Yes,,,4,40,4496,No
9281-OFDMF,Male,Yes,No,No,39,Month-to-month,"Electronic check",No,90.7,3413.25,"Fiber Optic",No,Yes,No,No,Yes,,,4,39,5028,No
8393-DLHGA,Male,No,No,Yes,25,Month-to-month,"Electronic check",Yes,95.9,2448.75,"Fiber Optic",No,Yes,No,Yes,Yes,Competitor,"Competitor offered more data",1,68,2241,Yes
7395-IGJOS,Male,Yes,Yes,No,17,Month-to-month,"Bank transfer (automatic)",No,81.5,1329.2,"Fiber Optic",No,No,No,No,Yes,Competitor,"Competitor made better offer",2,79,3443,Yes
2834-SPCJV,Male,No,Yes,No,52,Month-to-month,"Electronic check",No,84.1,4348.65,"Fiber Optic",Yes,No,No,Yes,No,Competitor,"Competitor had better devices",1,75,6216,Yes
7890-VYYWG,Male,Yes,Yes,No,3,Month-to-month,"Mailed check",Yes,36.45,93.7,DSL,No,No,No,Yes,No,Competitor,"Competitor had better devices",1,89,3766,Yes
9907-SWKKF,Female,Yes,No,No,1,Month-to-month,"Mailed check",No,25.05,25.05,DSL,No,No,No,No,No,Competitor,"Competitor had better devices",1,65,4842,Yes
0587-DMGBH,Female,No,No,No,8,Month-to-month,"Electronic check",Yes,49.85,365.55,Cable,Yes,No,No,No,No,Competitor,"Competitor offered higher download speeds",3,75,2269,Yes
7636-OWBPG,Male,Yes,No,No,12,Month-to-month,"Credit card (automatic)",Yes,29.35,381.2,DSL,No,Yes,No,No,No,,,3,27,3606,No
6397-JNZZG,Female,Yes,Yes,No,43,Month-to-month,"Credit card (automatic)",No,55.55,2342.2,DSL,No,Yes,No,Yes,Yes,Competitor,"Competitor had better devices",1,85,2573,Yes
3523-QRQLL,Female,No,Yes,Yes,22,"One year","Bank transfer (automatic)",Yes,69.5,1498.2,DSL,No,Yes,No,Yes,Yes,Competitor,"Competitor offered more data",2,94,5922,Yes
0895-DQHEW,Male,No,Yes,No,54,Month-to-month,"Electronic check",Yes,104.3,5278.15,"Fiber Optic",No,Yes,No,Yes,Yes,Competitor,"Competitor offered more data",1,77,4019,Yes
8149-RSOUN,Female,No,No,No,1,Month-to-month,"Electronic check",Yes,93.85,93.85,"Fiber Optic",No,No,No,Yes,Yes,Competitor,"Competitor offered more data",3,78,3014,Yes
0549-CYCQN,Male,Yes,No,No,51,"One year","Bank transfer (automatic)",Yes,79.6,3974.7,"Fiber Optic",No,Yes,No,No,No,,,5,59,4673,No
7250-EQKIY,Female,No,Yes,Yes,1,Month-to-month,"Mailed check",No,50.45,50.45,DSL,No,No,No,No,No,Competitor,"Competitor made better offer",2,75,2426,Yes
4013-UBXWQ,Female,No,No,No,7,Month-to-month,"Electronic check",Yes,74.65,521.1,Cable,No,No,Yes,Yes,Yes,Competitor,"Competitor made better offer",3,67,4612,Yes
5519-NPHVG,Female,No,No,No,12,Month-to-month,"Electronic check",Yes,94.2,1046.1,"Fiber Optic",No,No,No,Yes,Yes,Price,"Price too high",3,73,3975,Yes
0928-JMXNP,Male,Yes,Yes,No,4,Month-to-month,"Electronic check",Yes,29.9,118.25,DSL,No,No,No,No,No,,,4,46,2914,No
8849-GYOKR,Female,No,Yes,No,54,"One year","Bank transfer (automatic)",No,106.55,5763.3,"Fiber Optic",Yes,Yes,No,Yes,Yes,Dissatisfaction,"Product dissatisfaction",1,90,4893,Yes
3148-BLQJT,Male,No,No,No,1,Month-to-month,"Mailed check",No,20.1,20.1,None,No,No,No,No,No,Competitor,"Competitor made better offer",1,80,5747,Yes
0461-CVKMU,Female,No,Yes,Yes,23,Month-to-month,"Electronic check",No,83.8,1900.25,"Fiber Optic",No,Yes,Yes,No,No,Attitude,"Attitude of support person",1,80,5737,Yes
8806-EAGWC,Male,No,No,No,3,Month-to-month,"Mailed check",No,55.15,159.15,DSL,No,No,No,Yes,No,Dissatisfaction,"Network reliability",2,78,5698,Yes
7779-LGOVN,Male,Yes,Yes,No,10,Month-to-month,"Electronic check",Yes,86.65,856.65,Cable,No,No,No,No,Yes,Dissatisfaction,"Limited range of services",1,84,4990,Yes
9710-ZUSHQ,Female,Yes,No,No,37,Month-to-month,"Bank transfer (automatic)",Yes,106.75,4056.75,"Fiber Optic",Yes,Yes,No,Yes,Yes,Price,"Lack of affordable download/upload speed",1,92,5849,Yes
3629-ZNKXA,Male,Yes,No,No,17,Month-to-month,"Electronic check",Yes,101.8,1752.45,"Fiber Optic",No,Yes,No,Yes,Yes,,,4,53,3296,No
4827-LTQRJ,Female,Yes,Yes,Yes,66,"One year","Credit card (automatic)",Yes,110.6,7210.85,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,67,5418,No
4183-WCSEP,Male,No,No,No,31,Month-to-month,"Electronic check",Yes,78.45,2435.15,"Fiber Optic",No,Yes,Yes,No,No,Price,"Long distance charges",1,72,3091,Yes
5498-TXHLF,Female,No,Yes,Yes,34,Month-to-month,"Electronic check",No,87.45,2874.15,"Fiber Optic",No,No,No,Yes,No,Price,"Extra data charges",3,91,3358,Yes
9722-UJOJR,Male,No,Yes,Yes,29,Month-to-month,"Electronic check",Yes,70.75,1974.8,"Fiber Optic",No,No,No,No,No,Price,"Price too high",1,73,2663,Yes
3902-FOIGH,Male,Yes,Yes,No,12,Month-to-month,"Electronic check",Yes,101.35,1218.55,"Fiber Optic",No,Yes,No,Yes,Yes,Dissatisfaction,"Product dissatisfaction",1,68,3967,Yes
6772-KSATR,Male,No,No,No,1,Month-to-month,"Electronic check",Yes,81.7,81.7,"Fiber Optic",Yes,No,No,No,No,Dissatisfaction,"Service dissatisfaction",1,83,5574,Yes
7112-OPOTK,Male,No,No,No,33,Month-to-month,"Electronic check",No,68.25,2171.15,"Fiber Optic",No,No,No,No,No,Attitude,"Attitude of support person",2,91,5647,Yes
4210-QFJMF,Female,No,No,No,4,Month-to-month,"Electronic check",Yes,79.15,317.25,"Fiber Optic",No,No,No,No,Yes,Competitor,"Competitor made better offer",1,68,5762,Yes
3318-OSATS,Male,Yes,No,No,35,Month-to-month,"Electronic check",Yes,95.45,3474.05,"Fiber Optic",No,No,No,Yes,Yes,Other,"Don't know",2,91,2080,Yes
5828-AVIPD,Male,No,Yes,Yes,19,"One year","Electronic check",Yes,100.95,1875.55,"Fiber Optic",No,No,Yes,Yes,Yes,Other,"Poor expertise of online support",3,73,4072,Yes
1086-LXKFY,Female,No,Yes,Yes,1,Month-to-month,"Mailed check",Yes,69.1,69.1,"Fiber Optic",No,No,No,No,No,Other,"Don't know",1,92,4779,Yes
2636-ALXXZ,Female,Yes,No,No,1,Month-to-month,"Electronic check",Yes,69.6,69.6,"Fiber Optic",No,No,No,No,No,Dissatisfaction,"Poor expertise of online support",2,74,2151,Yes
7774-OJSXI,Male,No,No,No,31,"One year","Electronic check",Yes,103.45,3066.45,"Fiber Optic",No,Yes,No,Yes,Yes,Dissatisfaction,"Poor expertise of phone support",3,65,5387,Yes
7786-WBJYI,Female,No,No,No,4,Month-to-month,"Bank transfer (automatic)",No,77.95,305.55,"Fiber Optic",No,Yes,No,No,No,Competitor,"Competitor made better offer",2,89,5365,Yes
0136-IFMYD,Male,Yes,Yes,No,69,"Two year","Electronic check",Yes,109.95,7634.25,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,5,63,4297,No
5144-TVGLP,Male,Yes,No,No,38,Month-to-month,"Electronic check",No,94.75,3653,"Fiber Optic",No,No,No,Yes,Yes,,,3,71,3654,No
9885-CSMWE,Female,Yes,No,No,1,Month-to-month,"Electronic check",No,78.45,78.45,"Fiber Optic",No,No,No,Yes,No,Dissatisfaction,"Product dissatisfaction",1,67,2139,Yes
9659-ZTWSM,Male,Yes,Yes,No,66,"One year","Bank transfer (automatic)",Yes,107.35,7051.95,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,4,53,4138,No
5016-ETTFF,Male,No,No,No,10,Month-to-month,"Mailed check",No,29.5,255.25,DSL,No,No,No,No,No,Dissatisfaction,"Service dissatisfaction",3,69,3797,Yes
3866-MDTUB,Female,No,No,No,2,Month-to-month,"Electronic check",Yes,70.75,146.9,DSL,Yes,No,No,Yes,Yes,Attitude,"Attitude of support person",1,72,3257,Yes
2195-VVRJF,Male,Yes,Yes,No,18,Month-to-month,"Credit card (automatic)",Yes,59.1,1011.05,DSL,Yes,No,No,No,Yes,,,3,30,2422,No
8058-JMEQO,Female,Yes,No,No,9,Month-to-month,"Electronic check",Yes,84.45,762.5,"Fiber Optic",No,No,No,No,Yes,Competitor,"Competitor made better offer",3,95,3543,Yes
0697-ZMSWS,Male,No,No,No,4,Month-to-month,"Electronic check",Yes,85.65,338.9,"Fiber Optic",No,No,No,No,Yes,Dissatisfaction,"Limited range of services",1,87,2330,Yes
7657-DYEPJ,Male,Yes,No,No,38,"One year","Credit card (automatic)",Yes,70.15,2497.35,Cable,No,Yes,Yes,Yes,No,Price,"Lack of affordable download/upload speed",3,82,2645,Yes
8276-MQBYC,Male,Yes,No,No,51,Month-to-month,"Electronic check",Yes,97.8,4913.3,"Fiber Optic",No,No,No,Yes,Yes,Price,"Long distance charges",2,81,6204,Yes
7593-XFKDI,Male,No,No,No,1,Month-to-month,"Mailed check",No,46.3,46.3,DSL,No,No,No,No,No,Price,"Extra data charges",1,73,3017,Yes
0337-CNPZE,Female,No,No,No,41,Month-to-month,"Electronic check",Yes,106.3,4443.45,"Fiber Optic",No,Yes,No,Yes,Yes,Price,"Price too high",2,85,5383,Yes
1513-XNPPH,Female,No,No,No,12,Month-to-month,"Electronic check",Yes,89.4,1095.65,"Fiber Optic",No,No,Yes,No,Yes,Dissatisfaction,"Product dissatisfaction",1,79,5047,Yes
6015-VVHHE,Female,Yes,No,No,5,Month-to-month,"Credit card (automatic)",Yes,83.15,446.05,"Fiber Optic",No,No,No,Yes,No,Dissatisfaction,"Service dissatisfaction",3,96,2516,Yes
1125-SNVCK,Female,Yes,No,No,49,Month-to-month,"Mailed check",No,43.8,2106.05,DSL,No,No,No,No,No,,,5,68,5651,No
6347-DCUIK,Male,No,No,No,10,Month-to-month,"Mailed check",Yes,74.15,811.8,"Fiber Optic",No,No,No,No,No,Attitude,"Attitude of support person",1,90,4231,Yes
2545-EBUPK,Female,Yes,No,No,2,Month-to-month,"Electronic check",Yes,84.05,186.05,"Fiber Optic",No,No,No,No,Yes,,,3,72,5039,No
2172-EJXVF,Female,Yes,No,No,71,"One year","Electronic check",Yes,105.9,7521.95,"Fiber Optic",No,Yes,No,Yes,Yes,,,3,60,5479,No
0897-FEGMU,Female,No,Yes,No,11,Month-to-month,"Electronic check",Yes,99.5,1056.95,"Fiber Optic",No,No,No,Yes,Yes,Dissatisfaction,"Network reliability",3,84,5286,Yes
7663-RGWBC,Male,No,No,No,1,Month-to-month,"Mailed check",Yes,44.15,44.15,DSL,No,No,No,No,No,Other,"Don't know",1,90,4773,Yes
1120-BMWUB,Female,No,No,No,16,Month-to-month,"Mailed check",Yes,53.9,834.15,DSL,No,Yes,Yes,No,No,Other,"Don't know",3,65,5091,Yes
9124-LHCJQ,Female,No,No,No,1,Month-to-month,"Mailed check",Yes,85.45,85.45,"Fiber Optic",No,No,No,No,Yes,Price,"Price too high",1,91,2318,Yes
2235-ZGKPT,Female,No,Yes,Yes,4,Month-to-month,"Mailed check",No,50.85,239.55,Cable,No,No,No,No,No,Dissatisfaction,"Product dissatisfaction",1,90,5386,Yes
3891-PUQOD,Female,No,No,Yes,1,Month-to-month,"Electronic check",No,59.2,59.2,DSL,No,No,No,No,Yes,Dissatisfaction,"Service dissatisfaction",1,65,5020,Yes
0689-NKYLF,Male,No,No,No,13,Month-to-month,"Electronic check",Yes,83.2,1060.6,"Fiber Optic",No,No,No,Yes,No,Attitude,"Attitude of support person",2,86,4028,Yes
8659-HDIYE,Female,Yes,No,No,64,Month-to-month,"Credit card (automatic)",No,74.65,4869.35,DSL,No,Yes,Yes,No,Yes,,,4,58,5113,No
3658-KIBGF,Female,No,No,No,1,Month-to-month,"Electronic check",Yes,54.9,54.9,DSL,Yes,Yes,No,No,No,Dissatisfaction,"Network reliability",1,89,2833,Yes
5519-YLDGW,Female,No,Yes,No,21,Month-to-month,"Electronic check",Yes,103.9,2254.2,"Fiber Optic",Yes,No,No,Yes,Yes,Dissatisfaction,"Limited range of services",1,91,3769,Yes
4680-KUTAJ,Female,Yes,No,No,11,Month-to-month,"Electronic check",Yes,55.6,580.8,DSL,Yes,No,No,No,No,,,4,80,5014,No
4946-EDSEW,Female,No,Yes,Yes,11,Month-to-month,"Mailed check",Yes,19.25,180.3,None,No,No,No,No,No,Attitude,"Attitude of support person",1,69,5638,Yes
2883-ILGWO,Male,Yes,No,No,57,Month-to-month,"Bank transfer (automatic)",Yes,104.9,5913.95,"Fiber Optic",No,Yes,Yes,Yes,Yes,,,5,75,5838,No
2516-VQRRV,Female,Yes,No,No,2,Month-to-month,"Mailed check",Yes,75.45,158.4,"Fiber Optic",No,No,No,No,No,Price,"Long distance charges",3,65,3350,Yes
7580-UGXNC,Female,Yes,No,No,2,Month-to-month,"Mailed check",No,54.85,104.2,DSL,Yes,Yes,No,No,No,Price,"Extra data charges",1,96,3016,Yes
5178-LMXOP,Male,Yes,Yes,No,1,Month-to-month,"Electronic check",Yes,95.1,95.1,"Fiber Optic",No,No,No,Yes,Yes,Price,"Price too high",1,70,5795,Yes
8185-UPYBR,Male,No,Yes,No,6,Month-to-month,"Electronic check",Yes,75.5,438,"Fiber Optic",No,No,No,No,No,Dissatisfaction,"Product dissatisfaction",1,88,5838,Yes
4585-HETAI,Female,No,Yes,Yes,4,Month-to-month,"Electronic check",Yes,73.75,325.45,"Fiber Optic",No,No,No,No,No,Dissatisfaction,"Service dissatisfaction",1,83,5026,Yes
7526-BEZQB,Male,No,No,No,12,Month-to-month,"Electronic check",Yes,96.05,1148.1,Cable,No,No,No,Yes,Yes,Attitude,"Attitude of support person",1,89,2577,Yes
4951-UKAAQ,Female,No,No,No,4,Month-to-month,"Electronic check",Yes,88.95,355.2,"Fiber Optic",No,Yes,No,No,Yes,Dissatisfaction,"Network reliability",1,72,5948,Yes
1167-OYZJF,Female,Yes,Yes,No,67,"Two year","Bank transfer (automatic)",Yes,20.05,1263.05,None,No,No,No,No,No,,,5,76,4934,No
2108-YKQTY,Female,No,No,No,4,Month-to-month,"Credit card (automatic)",No,50.7,151.3,DSL,No,Yes,No,No,No,Other,"Don't know",3,90,4930,Yes
4806-DXQCE,Female,Yes,Yes,No,70,"Two year","Electronic check",Yes,113.65,7714.65,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,,,4,46,6146,No
4918-QLLIW,Male,No,No,No,3,Month-to-month,"Credit card (automatic)",No,53.4,188.7,DSL,No,No,No,Yes,No,Other,"Don't know",2,65,2755,Yes
